ID,title,authors,year,publisher,subject
818,Candy,Luke Davies,1998,Picador,Fiction
5350,The Magyar Venus,Lyn Hamilton,2005,Harpercollins,Fiction
5773,The Roses of No Man's Land,Lyn MacDonald,1993,Little Brown &amp; Co,History
3249,One Hundred Demons,Lynda Barry,2005,Galahad Books,Comics & Graphic Novels
1006,Cold Blood,Lynda La Plante,1999,Time Warner Books UK,Fiction
3495,PS I Love You Baby Collection,Lynda Milligan;Nancy Smith,1990,Feltrinelli,Crafts & Hobbies
1619,Feminist Measures,Lynn Keller;Cristanne Miller,1994,Fischer (Tb.),Social Science
4068,Stardust of Yesterday,Lynn Kurland,2001,Edaf,Fiction
5199,"The Keeper's Companion, Vol. 2",Lynn Willis;Adam Gauntlett,2002,Wizards of the Coast,Games
5231,The Last Dance,Lynne Ann DeSpelder;Albert Lee Strickland,2005,Dover Publications,Social Science
1420,"Eats, Shoots & Leaves",Lynne Truss,2006,Anchor,Language Arts & Disciplines
4202,Talk to the Hand,Lynne Truss,2005,Dover Publications,Conduct of life
6800,Zero Debt,Lynnette Khalfani,2004,Writers Club Press,Business & Economics
189,A Quick Bite,Lynsay Sands,2005,HarperPrism,Fiction
708,Bliss,Lynsay Sands,2001,Ace Books,Fiction
2700,Love Bites,Lynsay Sands,2003,Little Brown &amp; Co,Fiction
2703,Love Is Blind,Lynsay Sands,2006,Berkley Publishing Group,Fiction
4172,Sweet Revenge,Lynsay Sands,2000,Penguin Books,Fiction
4570,The Chase,Lynsay Sands,2004,Oxford University Press,Fiction
4766,The Deed,Lynsay Sands,2004,Houghton Mifflin,Fiction
5727,The Reluctant Reformer,Lynsay Sands,2002,Daw Books,Fiction
2686,Lost Continents,Lyon Sprague De Camp,1970,Jove Books,Social Science
506,Attack of the Jaguar,M. A. Harvey,2004,Washington Square Press,Juvenile Fiction
111,A Highland Christmas,M. C. Beaton,2002,Ballantine Books,Fiction
1216,Death of a Dreamer,M. C. Beaton,2006,A. Mondadori,Artists
1217,Death of a Gossip,M. C. Beaton,1999,Dell,Fiction
1222,Death of a Snob,M. C. Beaton,1996,Plume Books,Fiction
1223,Death of an Addict,M. C. Beaton,2001,A. Mondadori,Fiction
6775,You On A Diet,M. D. Roizen (Michael F.);Michael F. Roizen,2006,Pocket,Reducing diets
2616,Light,M. John Harrison,2004,HarperTorch,Fiction
1207,Death in Berlin,M. M. Kaye,2000,Bantam,Fiction
1209,Death in Kashmir,M. M. Kaye,2000,Feminist Press,Fiction
1210,Death in the Andamans,M. M. Kaye,2000,Baen,Fiction
1474,Enchanted Evening,M. M. Kaye,2000,Vintage,Biography & Autobiography
4902,The Far Pavilions,M. M. Kaye,1997,Berkley Publishing Group,Fiction
4298,The Alienist,Machado de Assis,1998,Dell Publishing Company,Mental illness
61,A Circle of Quiet,Madeleine L'Engle,1984,Bantam,Religion
102,A Full House,Madeleine L'Engle,1999,Perennial Classics,Fiction
120,A House Like a Lotus,Madeleine L'Engle,1985,A. Mondadori,Adolescence
191,A Ring of Endless Light,Madeleine L'Engle,1995,Thorsons Publishers,Death
252,A Wrinkle in Time,Madeleine L'Engle,1973,Real Comet Press,Juvenile Fiction
370,An Acceptable Time,Madeleine L'Engle,1990,Putnam Pub Group,Juvenile Fiction
2787,Many Waters,Madeleine L'Engle,1998,Delta,Juvenile Fiction
5769,The Rock that is Higher,Madeleine L'Engle,1993,Warner Books,Religion
6305,Time Quartet,Madeleine L'Engle,2003,Fawcett Books,Science fiction
271,Aches & Pains,Maeve Binchy,2000,Signet Book,Humor
941,Circle of Friends,Maeve Binchy,2006,Harpercollins,College attendance
1389,Dublin 4,Maeve Binchy,2006,Ballantine Books,Domestic fiction
1648,Firefly Summer,Maeve Binchy,2006,Henry Holt &amp; Company,Domestic fiction
4520,The Builders,Maeve Binchy,2002,Bantam,Construction workers
6510,"Victoria Line, Central Line",Maeve Binchy,2006,HarperCollins Publishers,London (England)
5181,The Jane Austen Cookbook,Maggie Black;Deirdre Le Faye,2002,Murdoch Books UK,Cooking
1422,Echo of Eternity,Maggie Furey,2003,Ballantine Books,Fiction
2597,Liars and Saints,Maile Meloy,2004,Tusquets,Fiction
705,Blink,Malcolm Gladwell,2005,Continental Book Company,Business & Economics
6008,The Tipping Point,Malcolm Gladwell,2000,Miramax Kids,Social Science
6646,Who are You?,Malcolm Godwin,2000,Multnomah,"Body, Mind & Spirit"
3582,Red Road From Stalingrad,Mansur Abdulin,1990,Berkley Publishing Group,History
4546,The Carpenter's Pencil,Manuel Rivas,2003,Bantam Books,Galicia (Spain : Region)
866,Cervantes in Algiers,María Antonia Garcés,2005,Ballantine Books,Health & Fitness
1903,Greece,Marc Dubin,2007,A. Mondadori,Travel
6703,Wizard,Marc J. Seifer,1998,Trafalgar Square,Biography & Autobiography
3115,Nietzsche For Beginners,Marc Sautet,2004,A. Mondadori,
1637,Finding time again,Marcel Proust,2003,Signet Book,Fiction
2238,In Search of Lost Time,Marcel Proust,1992,Signet Book,
2239,In Search of Lost Time Volume III The Guermantes Way,Marcel Proust,1998,Wings,Fiction
2240,"In Search of Lost Time, Volume IV",Marcel Proust,2000,Scholastic,Fiction
2241,In Search of Lost Time: Time regained & A guide to Proust,Marcel Proust,1998,A. Mondadori,France
3954,Sodom and Gomorrah,Marcel Proust,2005,Random House Trade Paperbacks,Fiction
3955,Sodom and Gomorrah,Marcel Proust,1992,A. Mondadori,Fiction
4167,Swann's Way,Marcel Proust,1992,St. Martin's Griffin,Fiction
4168,Swann's Way,Marcel Proust;Elizabeth Dalton,2005,Simon Pulse,Fiction
1504,Essentials of Classic Italian Cooking,Marcella Hazan,1992,Bantam Dell Pub Group,Cooking
6041,The Truth About The Drug Companies,Marcia Angell,2005,Delta,Medical
6021,The Travels of Marco Polo,Marco Polo;Milton Rugoff;Howard Mittelmark,2004,Del Rey Books,Biography & Autobiography
2866,Meeting Jesus Again for the First Time,Marcus J. Borg,1995,Doubleday,Religion
3563,Reading the Bible Again for the First Time,Marcus J. Borg,2002,Doubleday,Religion
3678,Rumble Fish,Marcus Romer;S. E. Hinton,2003,Distribooks Inc,Juvenile Fiction
938,Cicero in Twenty-eight Volumes,Marcus Tullius Cicero,1967,Andrews McMeel Publishing,"Consuls, Roman"
1188,De officiis,Marcus Tullius Cicero;Walter Miller,1975,HarperTrophy,Fiction
3631,"Right Stuff, Wrong Sex",Margaret A. Weitekamp,2005,Odonian Press,History
2518,Lady Oracle,Margaret Atwood,1998,Phoenix mass market p/bk,Fiction
2966,Moral Disorder,Margaret Atwood,2006,Mariner Books,Fiction
3285,Oryx and Crake,Margaret Atwood,2004,Pearson Higher Education,Fiction
4159,Surfacing,Margaret Atwood,1998,Vintage Books USA,Fiction
5064,The Handmaid's Tale,Margaret Atwood,1998,William Morrow &amp; Company,Fiction
5065,The Handmaid's Tale,Margaret Atwood,2006,Penguin USA,Dystopias
5576,The Penelopiad,Margaret Atwood,2005,Aufbau Tb,Fiction
5767,The Robber Bride,Margaret Atwood,1998,Hyperion Books,Fiction
6741,Writing with Intent,Margaret Atwood,2006,Ballantine Books,Literary Collections
2172,I Am the One that I Want,Margaret Cho,2002,Pocket Books,Humor
3890,Simple Acts of Faith,Margaret Feinberg,2003,Writers Club Press,Religion
2013,Helen of Troy,Margaret George,2006,Del Rey Books,Fiction
2818,Mary Queen of Scotland & The Isles,Margaret George,1997,Berkley Publishing Group,Fiction
4359,The Autobiography of Henry VIII,Margaret George,1998,Pocket,Fiction
5397,The Memoirs of Cleopatra,Margaret George,1998,Dell Publishing Company,Egypt
2446,Jungle Love Level 5,Margaret Johnson,2002,Bantam Books,Foreign Language Study
3328,Paris 1919,Margaret MacMillan,2002,Harlequin,History
6764,Yosemite,Margaret Sanborn,1989,Random House Inc,History
2819,Mary Queen of Scots and Her Hopeless Husbands,Margaret Simpson,2001,Consortium Book Sales &amp; Dist,Queens
1135,Cults in Our Midst,Margaret Thaler Singer,2003,Pitman,Psychology
3012,Murder at Ford's Theatre,Margaret Truman,2003,Collier Books,Fiction
3014,Murder in Foggy Bottom,Margaret Truman,2002,Mira Books,Fiction
346,Amber and Ashes,Margaret Weis,2005,Pan Books Ltd,Fiction
1330,Doom of the Darksword,Margaret Weis,1988,Sybex,Fiction
3096,New Amazons,Margaret Weis,2000,Bantam Books,Fiction
5062,The Hand of Chaos,Margaret Weis,1993,Faber &amp; Faber,Fiction
5813,The Search for Power,Margaret Weis,2004,Delta,Fiction
5901,The Soulforge,Margaret Weis,1999,Penguin Putnam~mass,Fiction
3567,Realms of Dragons,Margaret Weis;Denise Little;Tracy Hickman,1999,HarperCollins,Fiction
1356,Dragon Wing,Margaret Weis;Tracy Hickman,1990,Bantam Books,Fiction
1362,Dragons of a Vanished Moon,Margaret Weis;Tracy Hickman,2003,Penguin USA,Fiction
1363,Dragons of the Highlord Skies,Margaret Weis;Tracy Hickman,2007,A. Mondadori,Dragons
1642,Fire Sea,Margaret Weis;Tracy Hickman,1992,Vintage Books USA,Fiction
1707,Forging the Darksword,Margaret Weis;Tracy Hickman,1988,Penguin Books,Fiction
2563,Legacy of the Darksword,Margaret Weis;Tracy Hickman,1998,B. Grasset,Fiction
2698,Love and War,Margaret Weis;Tracy Hickman,2005,Distributed by Sterling Pub,Fiction
3136,Nightsword,Margaret Weis;Tracy Hickman,1999,Berkley Publishing Group,Fiction
4072,Starshield Sentinels,Margaret Weis;Tracy Hickman,1996,Hodder &amp; Stoughton General Division,Fiction
4421,The Best of Tales,Margaret Weis;Tracy Hickman,2002,Penguin USA,Fiction
5374,The Mantle of Kendis-Dai,Margaret Weis;Tracy Hickman,1997,Island,Fiction
5614,The Players of Gilean,Margaret Weis;Tracy Hickman,2003,Penguin USA,Fiction
5726,The Reign of Istar,Margaret Weis;Tracy Hickman,2005,Simon &amp; Schuster (Trade Division),Fiction
6390,Triumph of the Darksword,Margaret Weis;Tracy Hickman,1988,Delta,Fiction
6582,Well of Darkness,Margaret Weis;Tracy Hickman,2001,Signet Classics,Fiction
6583,Well of Darkness,Margaret Weis;Tracy Hickman,2001,Kensington Publishing Corp.,
1364,Dragons of Winter Night,Margaret Weis;Tracy Hickman;Andrew Dabb,2007,Second Story Press,Comics & Graphic Novels
280,ADHD in Adulthood,Margaret Weiss;Lily Trokenberg Hechtman;Gabrielle Weiss,2001,Warner Books,Medical
1877,Goodnight Moon 60th Anniversary Edition,Margaret Wise Brown,2005,A. Mondadori,Juvenile Fiction
1876,Goodnight Moon 123,Margaret Wise Brown;Clement Hurd,2007,Amber-Allen Publishing,Juvenile Fiction
37,75 Years of Little Golden Books: 1942-2017,Margaret Wise Brown;Ruth Krauss;Richard Scarry;Dennis R. Shealy;Kathryn Jackson;Byron Jackson;Janette Sebring Lowrey;Gertrude Crampton;Jane Werner Watson,2017,Yearling Books,Animals
2737,M is for Mayflower,Margot Theis Raven;Jeannie Brett,2002,Allen &amp; Unwin Pty.,Juvenile Nonfiction
1256,"Destroy, She Said",Marguerite Duras,1986,St. Martin's Paperbacks,Fiction
2270,India Song,Marguerite Duras,1988,A. Mondadori,Drama
3461,Practicalities,Marguerite Duras,1993,Warner Books,Biography & Autobiography
5359,The Malady of Death,Marguerite Duras,1988,Hackett Publishing Company,Fiction
5703,The Ravishing of Lol Stein,Marguerite Duras,1986,Haworth Press,Fiction
6113,The War,Marguerite Duras,1994,Pocket,Biography & Autobiography
2870,Memoirs of Hadrian,Marguerite Yourcenar;Grace Frick,2005,Barnes &amp; Noble Books-Imports,Fiction
752,Boys That Bite,Mari Mancusi,2006,A. Mondadori,Juvenile Fiction
6630,Where the Mountain Casts Its Shadow,Maria Coffey,2005,Vintage Books USA,Biography & Autobiography
4232,Ten Things I Wish I'd Known - Before I Went Out into the Real World,Maria Shriver,2000,Warner Vision,Self-Help
443,Anybody Out There?,Marian Keyes,2006,Jove Books,Fiction
1086,Cracks in My Foundation,Marian Keyes,2005,Del Rey Books,Fiction
2726,Lucy Sullivan Is Getting Married,Marian Keyes,2002,A. Mondadori,Fiction
3147,No Dress Rehearsal,Marian Keyes,2000,Signet Book,Adjustment (Psychology)
3530,Rachel's Holiday,Marian Keyes,1997,LGF,Fiction
4164,Sushi for Beginners,Marian Keyes,2000,Pan Macmillan,Business women
6459,Under The Duvet,Marian Keyes,2002,Laurel-Leaf Books,Fiction
6569,Watermelon,Marian Keyes,2005,Ballantine Books,Fiction
6050,The Twelve Dancing Princesses,Marianna Mayer,1998,Delta,Juvenile Fiction
2345,Ivanhoe,Marianna Mayer;Sir Walter Scott,2004,Scholastic,Juvenile Fiction
981,CliffsNotes on Tolstoy's Anna Karenina,Marianne Sturman,1965,Oxford University Press,Literary Criticism
962,CliffsNotes on Dickens' A Tale of Two Cities,Marie Kalil,2000,Ballantine Books,Literary Criticism
5904,The Southern Haunting of Truman Capote,Marie Rudisill;James Coleman Simmons,2000,Le Livre de Poche,Literary Criticism
2985,Mother Maria Skobtsova,Mariia,2003,Signet Book,Biography & Autobiography
4756,The Dead Beat,Marilyn Johnson,2007,Health Communications,Social Science
5304,The Long Hard Road Out of Hell,Marilyn Manson;Neil Strauss,1999,Llewellyn Publications,Biography & Autobiography
4463,The Bluest Eyes in Texas,Marilyn Pappano,2005,VIZ LLC,Fiction
3304,P.J. Funnybunny Camps Out,Marilyn Sadler,1993,Putnam Publishing Group,Juvenile Fiction
527,Baby Einstein: Neighborhood Animals,Marilyn Singer;Julie Aigner-Clark,2001,Signet Book,Juvenile Fiction
1820,Gilead,Marilynne Robinson,2004,Oxford University Press,Fiction
1690,Fools Die,Mario Puzo,1979,Tor Books,Fiction
3216,Omerta,Mario Puzo,2001,Penguin Books,Fiction
4741,The Dark Arena,Mario Puzo,2001,Random House Value Publishing,Fiction
4946,The Fortunate Pilgrim,Mario Puzo,2004,Dell Publishing Company,Biography & Autobiography
5003,The Godfather,Mario Puzo,2005,Signet Book,Fiction
5865,The Sicilian,Mario Puzo,2001,Farrar Straus Giroux,Fiction
5295,The Little Princesses,Marion Crawford,2003,Penguin Books,Biography & Autobiography
4943,The Forest House,Marion Zimmer Bradley,1995,Pocket,Fiction
4010,Special Topics in Calamity Physics,Marisha Pessl,2006,Seuil,Fiction
351,Amelia's 6th-Grade Notebook,Marissa Moss,2005,Yearling,Juvenile Fiction
352,Amelia's Notebook,Marissa Moss,2006,Pocket,Juvenile Fiction
2665,Long Distance Life,Marita Golden,1992,Ballantine Books,African American families
5045,The Green Toenails Gang,Marjorie Weinman Sharmat,2005,Ballantine Books,Juvenile Fiction
5892,The Sly Spy,Marjorie Weinman Sharmat,2005,Holt Rinehart and Winston,Juvenile Fiction
5608,The Pizza Monster,Marjorie Weinman Sharmat;Mitchell Sharmat,2005,Delta,Juvenile Fiction
5046,The Greenlander,Mark Adlard,1978,Random House,Adventure stories
2020,Hemingway and Bailey's Bartending Guide to Great American Writers,Mark Bailey,2006,Random House Inc,Cooking
1464,Embrace,Mark Behr,2001,A. Mondadori,Fiction
5419,The Minimalist Cooks at Home,Mark Bittman,2002,MacAdam/Cage Publishing,Cooking
4406,The Best American Crime Writing 2006,Mark Bowden;Otto Penzler;Thomas H. Cook,2006,Dell Publishing Company,True Crime
2858,Medal of Honor Rising Sun,Mark Cohen,2003,A. Mondadori,Games & Activities
4523,The Bush Dyslexicon,Mark Crispin Miller,2002,G. P. Putnam's Sons,Biography & Autobiography
1461,Ella Minnow Pea,Mark Dunn,2001,Orbit Book Co.,Fiction
4725,The curious incident of the dog in the night-time,Mark Haddon,2003,Playboy Mass Market Paperbacks,Fiction
4726,The Curious Incident of the Dog in the Night-time,Mark Haddon,2003,Penguin Books Ltd,Autism
3192,Ocean Star Express,Mark Haddon;Peter Sutton,2002,Goldmann,Juvenile Fiction
4243,Texas Hold'em For Dummies,Mark Harlan,2006,Piper,Games & Activities
79,A Day in the Life,Mark Hertsgaard,1996,A. Mondadori,Music
873,Changeling Storytellers Guide,Mark Hunter;Nancy Schultz-Yetter;Steve Kenson;Ian Lemke;Nicky Rea,1998,Ballantine Books,Games
5851,The Shawshank redemption,Mark Kermode,2003,Spectra Books,Performing Arts
3,1968,Mark Kurlansky,2005,Orca Book Publishers,History
54,A Chosen Few,Mark Kurlansky,2002,New American Library,History
732,Boogaloo on 2nd Avenue,Mark Kurlansky,2005,Vintage Books USA,Fiction
997,Cod,Mark Kurlansky,1998,Gallimard French,History
3712,Salt,Mark Kurlansky,2003,Signet Book,History
4385,The Basque History of the World,Mark Kurlansky,1999,Signet Book,History
6656,Why Do Men Fall Asleep After Sex?,Mark Leyner;Billy Goldberg,2006,Laurel-Leaf Books,Health & Fitness
3711,"Salonica, City of Ghosts",Mark Mazower,2006,Pocket Books,History
591,Becoming a Contagious Christian,Mark Mittelberg;Lee Strobel;Bill Hybels,2007,Moderne Verlagsges. Mvg,Religion
3607,Reptiles and Amphibians,Mark O'Shea;Tim Halliday,2002,O'Reilly,Juvenile Nonfiction
4840,The Early History of God,Mark S. Smith,2002,Chronicle Books,Religion
2759,Mahatma Gandhi and His Myths,Mark Shepard,2002,Dover Publications,Political Science
473,Artesia,Mark Smylie,2011,Warner Books (Mm),Comics & Graphic Novels
1187,De Kooning,Mark Stevens;Annalyn Swan,2006,Viking Books,Biography & Autobiography
354,America Alone,Mark Steyn,2006,Pocket Books,Political Science
6720,Woody Allen and Philosophy,Mark T. Conard;Aeon J. Skoble,2004,Ballantine Books,Performing Arts
960,CliffsComplete The Adventures of Huckleberry Finn,Mark Twain,2001,Perennial,Fiction
1021,"Collected tales, sketches, speeches, and essays 1891-1910",Mark Twain,1992,Signet Book,"Humorous stories, American"
2584,Letters from the Earth,Mark Twain,2004,Harpercollins Publisher,Literary Criticism
2803,Mark Twain's Own Autobiography,Mark Twain,1990,Bantam Doubleday Dell,"Authors, American"
3670,Roughing It,Mark Twain,2003,Delacorte Press,Fiction
3720,Sammlung,Mark Twain,2000,Anchor,Literary Collections
4275,The Adventures of Huckleberry Finn,Mark Twain,2006,Pocket,Juvenile Fiction
4280,The Adventures of Tom Sawyer,Mark Twain,2004,Ballantine Books,Juvenile Fiction
4281,"The Adventures of Tom Sawyer, And, Adventures of Huckleberry Finn",Mark Twain,2002,Starfire,Fiction
4318,The Annotated Huckleberry Finn,Mark Twain,2001,Avon Books,Fiction
4671,The Complete Short Stories of Mark Twain,Mark Twain,2005,Editorial Laertes,Fiction
6162,The Wit and Wisdom of Mark Twain,Mark Twain,1998,Fawcett Books,Literary Criticism
2061,Historical Romances,Mark Twain;Samuel Langhorne Clemens;Victor and Lin Salamo editors Fischer;Susan K. Harris;Susan R. Harris,1994,Pocket,Fiction
1591,Fantastic Four,Mark Waid,2005,A. Mondadori,Heroes
2487,Kingdom Come,Mark Waid;Alex Ross;Todd Klein,1997,Signet Book,Comics & Graphic Novels
4939,The Flash,Mark Waid;Humberto Ramos,2000,Dell Publishing Company,Juvenile Fiction
4155,Superman,Mark Waid;Leinil Francis Yu,2004,Heyne,Comics & Graphic Novels
567,Basics Illustration 01,Mark Wigan,2006,Signet Book,Art
6786,Your First Year in Network Marketing,Mark Yarnell;Rene Reid Yarnell;Rene Yarnell,1998,Jove Books,Business & Economics
2105,House of Leaves,Mark Z. Danielewski,2000,A. Mondadori,Experimental fiction
6670,Will You Miss Me When I'm Gone?,Mark Zwonitzer;Charles Hirshberg,2004,Barnes &amp; Noble Books-Imports,Biography & Autobiography
560,Barack Obama,Marlene Targ Brill,2006,Bantam Books,Juvenile Nonfiction
3024,Mutant Message from Forever,Marlo Morgan,2000,Little Brown and Company,Aboriginal Australians
1421,eBay For Dummies,Marsha Collier,2006,Teri Woods Publishing,Business & Economics
1951,Happy Hour at Casa Dracula,Marta Acosta,2006,Harvest Books,Fiction
2902,Midnight Brunch,Marta Acosta,2007,A. Mondadori,Fiction
604,Belle Ruin,Martha Grimes,2006,Regan Books,Fiction
1395,Dust,Martha Grimes,2007,New Amer Library,Fiction
2387,Jerusalem Inn,Martha Grimes,2004,Wilhelm Goldmann Verlag,Fiction
5525,The Old Wine Shades,Martha Grimes,2007,St. Martin's Press,Fiction
5822,The Secret Garden,Martha Hailey Dubose;Frances Hodgson Burnett;Martha Hailey,2005,Pocket,Juvenile Fiction
3940,Smart Love,Martha Heineman Pieper;William Joseph Pieper,2001,A. Mondadori,Family & Relationships
21,1000 Rings,Marthe Le Van,2004,Harper Mass Market Paperbacks (Mm),Crafts & Hobbies
1192,Dead Babies,Martin Amis,1975,Pocket,Fiction
1562,Experience,Martin Amis,2001,Watson-Guptill Publications,"Amis, Kingsley"
2661,London Fields,Martin Amis,1999,Bantam Books,City and town life
4131,Success,Martin Amis,1991,Warner Books,Fiction
6758,Yellow Dog,Martin Amis,2005,Feltrinelli,Fiction
511,Authentic Happiness,Martin E. P. Seligman,2004,Love Spell,Psychology
2557,Learned Optimism,Martin E. P. Seligman,2006,Fabbri - RCS Libri,Psychology
1577,Fads and Fallacies in the Name of Science,Martin Gardner,1957,Prime Crime,Science
